-8.823275566101074219e-04,6.322047859430313110e-02,-9.699679911136627197e-02,-8.673124760389328003e-02,-4.539087414741516113e-02,3.160264343023300171e-02,-2.335004508495330811e-03,9.344292432069778442e-02,-1.045858860015869141e-02,3.118488937616348267e-02,-3.561615198850631714e-02,-2.316545695066452026e-02,-1.125888973474502563e-01,-7.805069535970687866e-02,-4.858095943927764893e-02,4.365630447864532471e-03,4.659069329500198364e-02,7.071336358785629272e-02,-7.989612221717834473e-02,-5.131978541612625122e-02,4.280554503202438354e-02,9.786216169595718384e-02,-2.425378561019897461e-02,8.818938583135604858e-02,-1.899564266204833984e-02,1.247031241655349731e-02,1.067113950848579407e-01,-1.093270033597946167e-01,-7.419175654649734497e-02,-2.983581274747848511e-02,-4.593836516141891479e-02,1.018234714865684509e-01,-7.638870179653167725e-02,-5.425074696540832520e-02,-8.233556896448135376e-02,-1.103747710585594177e-01,-6.879447400569915771e-02,1.013045981526374817e-01,5.258733779191970825e-02,5.711921304464340210e-02,6.197974085807800293e-03,-6.042033061385154724e-02,1.993861049413681030e-02,-1.100369766354560852e-01,-8.515524864196777344e-02,-6.075579300522804260e-02,7.435674220323562622e-02,6.909861415624618530e-02,-5.226638913154602051e-02,-4.252351820468902588e-03,7.537295669317245483e-02,1.171597167849540710e-01,4.677300900220870972e-02,1.592084020376205444e-02,7.901757210493087769e-02,-6.939101964235305786e-02,2.196084707975387573e-02,-9.137062728404998779e-02,-8.168098330497741699e-02,-6.087995693087577820e-02,5.332445353269577026e-02,4.739505797624588013e-02,-6.980941444635391235e-02,3.560366481542587280e-02,6.469697505235671997e-02,-1.487486064434051514e-02,4.499740898609161377e-03,2.730666846036911011e-02,7.311207801103591919e-02,1.131599619984626770e-01,-9.081885963678359985e-02,-4.318886995315551758e-02
4.631666094064712524e-02,9.764548391103744507e-02,1.025549098849296570e-01,1.039867475628852844e-01,2.345409244298934937e-02,-1.024812981486320496e-01,1.084142178297042847e-02,-7.372829318046569824e-02,-1.098318472504615784e-01,1.047098413109779358e-01,8.960925787687301636e-02,-1.175597980618476868e-01,2.205843478441238403e-02,-1.985320448875427246e-02,-1.939371973276138306e-02,-5.394716560840606689e-02,4.532038420438766479e-02,-6.980364024639129639e-02,4.320319741964340210e-02,5.959827452898025513e-02,8.436626940965652466e-02,4.406585544347763062e-02,-1.166414171457290649e-01,-7.644966244697570801e-02,5.884484201669692993e-02,2.466640621423721313e-02,-9.193378686904907227e-02,-6.786097586154937744e-02,1.108683720231056213e-01,7.941020280122756958e-02,-5.138605833053588867e-02,-2.966133505105972290e-02,-1.122647598385810852e-01,-2.118274569511413574e-03,-8.874884247779846191e-02,-9.090526401996612549e-02,-6.493553519248962402e-03,1.769476383924484253e-02,-4.826360940933227539e-02,6.993021816015243530e-02,-7.171702384948730469e-02,1.069345846772193909e-01,8.076336234807968140e-02,-9.938184916973114014e-02,-2.933129668235778809e-02,5.317755043506622314e-03,1.719460636377334595e-02,2.795126289129257202e-02,4.624811559915542603e-02,7.059298455715179443e-03,-5.750295519828796387e-02,5.576585978269577026e-02,-1.130485683679580688e-01,-6.985115259885787964e-02,-2.950165420770645142e-02,-5.740686133503913879e-02,-4.122825711965560913e-02,-9.659334272146224976e-02,-2.506872266530990601e-02,2.519143372774124146e-02,-7.677598297595977783e-02,-6.048046052455902100e-03,8.436382561922073364e-02,-1.211512833833694458e-02,3.275342285633087158e-03,-1.016689091920852661e-02,2.385088056325912476e-02,7.493440061807632446e-02,1.116340383887290955e-01,7.484205812215805054e-02,1.118894591927528381e-01,-8.523188531398773193e-03
-1.058682054281234741e-01,-5.587053671479225159e-02,8.024545758962631226e-02,-7.639676332473754883e-04,-5.857747420668601990e-02,-9.031070768833160400e-02,-1.102912202477455139e-01,-9.946732223033905029e-02,-2.390453964471817017e-02,6.463026255369186401e-02,6.371516734361648560e-02,-1.136593893170356750e-01,7.351342588663101196e-02,-9.221962094306945801e-02,-2.491494268178939819e-02,-4.778540879487991333e-02,-2.269992977380752563e-02,-2.313920855522155762e-02,-1.057537049055099487e-01,-1.017571315169334412e-01,-1.844128221273422241e-02,1.524075865745544434e-03,-5.353680998086929321e-02,4.439442604780197144e-02,-1.060729026794433594e-01,-7.953450083732604980e-03,1.036405786871910095e-01,-4.807053506374359131e-02,1.064199432730674744e-01,4.268022626638412476e-02,-1.063560396432876587e-01,7.456409186124801636e-02,-1.359936594963073730e-02,-5.260954797267913818e-02,9.424004703760147095e-02,-9.523493051528930664e-02,1.264601200819015503e-02,-2.467434108257293701e-02,8.415897935628890991e-02,3.289749473333358765e-02,5.662810057401657104e-02,4.162018746137619019e-02,-2.834021300077438354e-02,-2.478473633527755737e-02,-9.711892902851104736e-02,6.385693699121475220e-02,9.357122331857681274e-02,8.063667267560958862e-02,-8.312962949275970459e-02,5.256146192550659180e-03,-8.307728171348571777e-02,-6.487518548965454102e-02,-6.867250055074691772e-02,4.027502983808517456e-02,-7.022903859615325928e-02,-2.571180462837219238e-03,4.957772791385650635e-03,7.596955448389053345e-02,-8.908603340387344360e-02,-8.090624213218688965e-02,-6.843161582946777344e-02,8.248794823884963989e-02,-4.236336052417755127e-02,9.940610080957412720e-02,4.261585325002670288e-02,1.492301374673843384e-02,-8.772835135459899902e-04,-2.329699695110321045e-02,1.478635519742965698e-02,-2.691067755222320557e-02,-8.280724287033081055e-04,1.503697782754898071e-02
-9.218375384807586670e-02,-6.176948174834251404e-02,9.516393393278121948e-02,-9.564169496297836304e-02,-8.462443947792053223e-03,1.165829077363014221e-01,4.257219284772872925e-02,3.336720168590545654e-03,-1.021309643983840942e-01,5.838084965944290161e-02,-8.394309133291244507e-02,-3.345372527837753296e-02,-3.954097628593444824e-02,-1.745226234197616577e-02,1.289092004299163818e-03,9.720449894666671753e-02,1.471240073442459106e-02,1.055584177374839783e-01,7.209100574254989624e-02,-7.450713217258453369e-02,5.285672098398208618e-02,-8.330850303173065186e-02,-4.994827508926391602e-02,3.466268628835678101e-02,3.891351073980331421e-02,8.841522783041000366e-02,-3.793814778327941895e-02,1.886636018753051758e-04,6.067254394292831421e-02,-1.139729022979736328e-01,8.520408719778060913e-02,-9.745374321937561035e-02,1.624286174774169922e-03,-2.003666758537292480e-02,-6.206900253891944885e-02,1.557650417089462280e-02,9.745330363512039185e-02,-3.445018827915191650e-02,-6.996752321720123291e-02,-4.358592629432678223e-02,-1.168079525232315063e-01,5.319728702306747437e-02,-5.659962072968482971e-02,-7.864680886268615723e-02,-6.789420545101165771e-02,6.775922328233718872e-02,6.241085380315780640e-02,9.045331925153732300e-02,4.274732619524002075e-02,-3.935752809047698975e-02,-3.293327987194061279e-02,3.481674939393997192e-02,9.687771648168563843e-02,3.204280883073806763e-02,-5.576071515679359436e-02,-5.539915338158607483e-02,-1.114245951175689697e-01,2.546150237321853638e-02,-6.613598763942718506e-02,-1.050732135772705078e-01,1.033408865332603455e-01,-7.653383910655975342e-02,-1.340692490339279175e-02,3.376359492540359497e-02,3.754541277885437012e-03,-7.929986715316772461e-02,-9.526162594556808472e-02,9.393706172704696655e-02,1.919072121381759644e-02,9.777218848466873169e-02,-3.950848430395126343e-02,3.471369296312332153e-02
-2.736876346170902252e-02,-5.627533886581659317e-03,-7.218333333730697632e-02,3.946902975440025330e-02,3.688370063900947571e-02,-2.808460500091314316e-03,-2.690250799059867859e-02,-7.304664701223373413e-02,8.110339194536209106e-02,-8.811715990304946899e-02,4.790332913398742676e-02,-4.002958536148071289e-02,-5.725679174065589905e-02,2.077471837401390076e-02,-6.162506714463233948e-02,2.676364034414291382e-02,2.273266948759555817e-02,-8.789609372615814209e-02,1.922158896923065186e-02,4.979655891656875610e-02,4.626970365643501282e-02,-1.522610988467931747e-02,-9.701292216777801514e-02,-1.851234771311283112e-02,4.052302613854408264e-02,-4.339831694960594177e-02,4.433444887399673462e-02,7.809859514236450195e-02,-6.192401051521301270e-02,7.761371671222150326e-04,4.832390323281288147e-02,8.875054307281970978e-03,9.451970458030700684e-03,1.432819198817014694e-02,-9.306152164936065674e-02,8.870989084243774414e-03,8.121169358491897583e-02,1.058036386966705322e-01,6.887623667716979980e-02,1.540121529251337051e-02,5.464168637990951538e-02,-5.772527679800987244e-02,-9.804710745811462402e-02,-1.017296463251113892e-01,1.171843111515045166e-01,7.441142201423645020e-02,-8.186179399490356445e-02,4.572781547904014587e-02,8.862003684043884277e-02,1.174101531505584717e-01,1.026452556252479553e-01,9.091825783252716064e-02,-2.740087732672691345e-02,-4.174547642469406128e-02,9.636992961168289185e-02,6.565468013286590576e-02,-7.131496816873550415e-02,1.055540591478347778e-01,5.655202642083168030e-02,6.384608149528503418e-02,-7.426641136407852173e-02,3.342232108116149902e-02,-4.169906675815582275e-02,9.168490022420883179e-02,-2.160735800862312317e-02,4.547828063368797302e-02,2.053463459014892578e-02,4.974997043609619141e-02,-4.045156016945838928e-02,5.704886093735694885e-02,-8.270893245935440063e-02,2.623172849416732788e-02
-7.891663908958435059e-02,-1.154119297862052917e-01,-9.380765259265899658e-02,9.389349073171615601e-02,6.462439149618148804e-02,1.114332973957061768e-01,9.525665640830993652e-02,-1.044083535671234131e-01,-7.958319783210754395e-02,-1.819082908332347870e-02,-7.567410171031951904e-02,8.267303556203842163e-02,-8.825305849313735962e-02,-5.665843933820724487e-02,-1.130212396383285522e-01,-6.605923175811767578e-02,9.775697439908981323e-02,9.733796864748001099e-02,8.520082384347915649e-02,9.183655679225921631e-02,1.056522130966186523e-01,-2.933003380894660950e-02,5.268865078687667847e-02,1.058913543820381165e-01,3.982340544462203979e-02,1.186540126800537109e-01,6.196502596139907837e-02,7.411427795886993408e-02,-4.039880633354187012e-02,5.740586668252944946e-02,1.437552552670240402e-02,-2.726714871823787689e-02,-6.558654457330703735e-02,-6.527640670537948608e-02,-8.985714614391326904e-02,7.996357977390289307e-02,8.462434262037277222e-02,-1.256969384849071503e-02,-6.734831631183624268e-02,9.193685650825500488e-02,7.620710134506225586e-02,9.605481289327144623e-03,-5.478988587856292725e-02,1.091620028018951416e-01,4.904818534851074219e-02,-8.862521499395370483e-02,1.136328503489494324e-01,9.035249799489974976e-02,-4.209550097584724426e-02,6.709212809801101685e-02,-6.612647324800491333e-02,-1.761504262685775757e-02,1.009229868650436401e-01,5.724192131310701370e-03,-8.250160515308380127e-02,-3.853784501552581787e-02,-3.114662133157253265e-02,-2.189375460147857666e-02,1.212828606367111206e-02,1.098325699567794800e-01,7.148885633796453476e-03,-7.191507518291473389e-02,6.893711164593696594e-03,5.734669789671897888e-02,5.929710343480110168e-02,-1.068717613816261292e-01,-2.024865522980690002e-02,-8.673451840877532959e-02,-4.944843798875808716e-02,4.328973591327667236e-02,-8.284419029951095581e-02,4.466315731406211853e-02
1.000294610857963562e-01,7.729656994342803955e-03,-7.854633033275604248e-02,-4.222428798675537109e-02,2.573446184396743774e-02,-8.984003961086273193e-02,5.854966491460800171e-02,-1.069934591650962830e-01,-1.132895052433013916e-01,-1.145113036036491394e-01,-2.390767633914947510e-02,7.924697548151016235e-02,-1.115436181426048279e-01,9.795633703470230103e-02,-4.714314639568328857e-02,3.451672941446304321e-02,5.374357104301452637e-03,-1.062686145305633545e-01,9.773736447095870972e-02,6.345617026090621948e-02,1.171435192227363586e-01,5.953983217477798462e-02,-7.778987288475036621e-02,9.835664182901382446e-02,6.333842873573303223e-03,5.588694661855697632e-02,-9.449646621942520142e-02,-3.389710932970046997e-02,-1.157153844833374023e-01,-4.590213298797607422e-02,2.542416006326675415e-02,-9.253220260143280029e-02,3.756672888994216919e-02,6.326328963041305542e-02,1.641776412725448608e-02,-7.885222882032394409e-02,-9.137230366468429565e-02,-3.635903447866439819e-02,5.173171311616897583e-02,1.162479296326637268e-01,6.776782125234603882e-02,-1.327113062143325806e-02,4.132054001092910767e-02,-1.156193688511848450e-01,-1.006568074226379395e-01,5.499026924371719360e-02,-6.675267219543457031e-02,5.669767409563064575e-02,-8.319489657878875732e-02,-5.837294831871986389e-02,-9.707267582416534424e-02,6.149951368570327759e-02,-1.200845092535018921e-02,9.069835394620895386e-02,7.293478399515151978e-02,6.521204859018325806e-02,3.789633512496948242e-03,-3.643697500228881836e-02,-2.562456578016281128e-02,1.566248387098312378e-02,5.841993540525436401e-02,-8.256530761718750000e-02,9.890984743833541870e-02,-1.281396299600601196e-02,-9.875283390283584595e-02,-6.376427412033081055e-02,1.042767688632011414e-01,1.077780649065971375e-01,-1.091631054878234863e-01,8.312020450830459595e-02,5.906217545270919800e-02,6.975825875997543335e-02
9.976442903280258179e-02,-6.351590156555175781e-02,3.721452504396438599e-02,4.822859913110733032e-02,-3.482422977685928345e-02,3.943925350904464722e-02,-3.390735387802124023e-02,7.286279648542404175e-02,-3.269834071397781372e-02,-4.393439739942550659e-02,2.966890484094619751e-02,4.180104285478591919e-02,-5.757872015237808228e-02,1.041784137487411499e-02,6.829894334077835083e-02,-1.172579824924468994e-02,3.586610406637191772e-02,-2.842415869235992432e-02,4.130677133798599243e-02,-8.537067472934722900e-02,-6.929986178874969482e-02,-5.982011929154396057e-02,1.083064749836921692e-01,-3.171186149120330811e-02,-3.217756748199462891e-04,-5.709834396839141846e-02,1.176496073603630066e-01,1.151016876101493835e-01,-8.888174593448638916e-02,-9.553836286067962646e-02,-8.933033049106597900e-02,-5.683675408363342285e-04,-3.004071116447448730e-02,-7.713894546031951904e-02,-4.226991534233093262e-02,2.226570993661880493e-02,-6.157612428069114685e-02,2.611375600099563599e-02,-2.702513337135314941e-02,-5.710633844137191772e-02,1.619102805852890015e-02,9.690406173467636108e-02,-7.967670261859893799e-02,5.472347140312194824e-03,-4.345969855785369873e-02,1.156480535864830017e-01,-1.118128225207328796e-01,-1.129793077707290649e-01,1.161287352442741394e-01,-7.456322759389877319e-02,2.259481698274612427e-02,-1.017127186059951782e-02,-2.482616901397705078e-02,-2.632179111242294312e-02,7.488738745450973511e-02,5.632929503917694092e-03,-1.147415786981582642e-01,-6.957460939884185791e-02,-4.017548263072967529e-02,5.930461734533309937e-02,-7.626543939113616943e-02,1.111241355538368225e-01,-2.624890208244323730e-02,-2.116157859563827515e-02,9.234320372343063354e-02,5.923288315534591675e-02,9.995194524526596069e-02,6.817031651735305786e-02,-3.575059771537780762e-02,-7.819097489118576050e-02,-8.768483996391296387e-03,9.753801673650741577e-02
-4.282981157302856445e-02,-1.125531941652297974e-01,4.503649845719337463e-02,1.114696562290191650e-01,-3.683039173483848572e-02,-1.008223444223403931e-01,-1.101403683423995972e-01,2.623363584280014038e-02,-1.219246815890073776e-02,-6.280235946178436279e-02,2.054353989660739899e-02,4.147333651781082153e-02,9.047355502843856812e-02,8.820725232362747192e-02,-2.092320099472999573e-02,-1.071882992982864380e-01,-1.097707226872444153e-01,1.067546308040618896e-01,4.882322996854782104e-02,4.810287430882453918e-02,-1.052416414022445679e-01,1.058565303683280945e-01,1.083358451724052429e-01,1.031118854880332947e-01,-1.026854515075683594e-01,-4.773649200797080994e-02,-8.432901650667190552e-02,1.082910001277923584e-01,-5.391619354486465454e-02,-5.701781064271926880e-02,5.848143994808197021e-02,-5.780552327632904053e-02,-6.130979582667350769e-02,-1.360307261347770691e-02,-1.461895368993282318e-02,-9.510520100593566895e-02,9.494724124670028687e-02,-5.527798086404800415e-02,3.852031379938125610e-02,9.922763705253601074e-02,5.615234375000000000e-02,1.340250577777624130e-02,9.697351604700088501e-02,1.255807653069496155e-02,-5.778832733631134033e-02,1.082247942686080933e-01,2.461098134517669678e-02,-1.182328909635543823e-01,-3.683139383792877197e-02,-8.356680721044540405e-02,1.000334545969963074e-01,-2.272194251418113708e-02,-1.107037812471389771e-01,-1.067929435521364212e-02,7.071491330862045288e-02,2.734451740980148315e-02,3.396830707788467407e-02,7.656378671526908875e-03,4.065087437629699707e-02,-3.199157118797302246e-02,-5.016021430492401123e-02,-1.134302690625190735e-01,-9.205380827188491821e-02,4.780030623078346252e-02,-7.304842025041580200e-02,1.363351661711931229e-02,3.433181717991828918e-02,5.050643347203731537e-03,-7.968892902135848999e-02,1.094208508729934692e-01,-7.181269675493240356e-02,9.366069734096527100e-02
-9.487619996070861816e-02,-2.944725751876831055e-02,6.299234181642532349e-02,-4.925021901726722717e-02,9.791365265846252441e-02,-8.218754082918167114e-02,-1.000772267580032349e-01,-5.425001680850982666e-02,1.794572547078132629e-02,1.074157059192657471e-01,-5.734854936599731445e-02,4.103722050786018372e-02,-3.065326251089572906e-02,-2.666240744292736053e-02,8.554148674011230469e-02,-9.243278205394744873e-02,1.140096411108970642e-02,1.097259819507598877e-01,-1.730142347514629364e-02,9.039472043514251709e-02,-3.738347813487052917e-02,9.376598894596099854e-02,-1.151034235954284668e-01,-1.804177835583686829e-02,-2.181687206029891968e-02,3.708926960825920105e-02,4.512964189052581787e-02,8.939236402511596680e-02,-1.865535601973533630e-02,-5.770685151219367981e-03,7.959023863077163696e-02,-3.295906633138656616e-02,1.022107601165771484e-01,-7.955974340438842773e-02,-1.387037523090839386e-02,-7.430503144860267639e-03,5.148291960358619690e-02,7.947169244289398193e-02,-1.977966912090778351e-02,-9.873680025339126587e-02,5.729076638817787170e-02,3.415241092443466187e-02,4.624714329838752747e-02,-7.379230111837387085e-02,7.475529611110687256e-02,1.105167046189308167e-01,9.119755588471889496e-03,-1.111710220575332642e-01,8.164382725954055786e-02,-8.848212659358978271e-02,2.598052844405174255e-02,1.603006199002265930e-02,-5.625116825103759766e-02,3.993873670697212219e-02,-1.065075173974037170e-01,2.574627846479415894e-02,-7.581583410501480103e-02,-1.384743489325046539e-02,1.406211499124765396e-02,9.929664433002471924e-02,-5.733775347471237183e-02,7.440175116062164307e-02,-1.606541313230991364e-02,-5.707637965679168701e-02,-1.037334501743316650e-01,-1.092405691742897034e-01,1.139881312847137451e-01,-3.049203753471374512e-02,4.774503875523805618e-03,3.082863427698612213e-02,7.900634407997131348e-02,9.948638081550598145e-02
